triplet,outgroup,C1,C2,mixprop1,mixprop2,lambda2Dist,lambda1Dist,BIC2Dist,BIC1Dist,count
SRR9008197_ric-96-Ros-bigB_SRR9008136_ric-74-Ros-littleb_SRR9008166_int-125-Car-littleb,SRR9008136_ric-74-Ros-littleb,0.0,4.215999999999996,0.6028695733137175,0.39713042668628257,0.0005000000000000006,0.001048,-33.556093304071915,-34.06661786983161,3
SRR9008197_ric-96-Ros-bigB_SRR9008136_ric-74-Ros-littleb_SRR9008166_int-125-Car-littleb,SRR9008166_int-125-Car-littleb,0.0,1.9819999999999955,0.7953282941690091,0.2046717058309909,0.0005000000000000011,0.0005480624999999999,-201.0883099087795,-205.51929052335058,16
SRR9008197_ric-96-Ros-bigB_SRR9008118_int-124-Car-littleb_SRR9008166_int-125-Car-littleb,SRR9008197_ric-96-Ros-bigB,0.0,2.6300707083118025,0.438171730053902,0.561828269946098,0.0008870483947929723,0.001810378640776699,-1090.6633895069813,-1090.0944389390875,103
SRR9008197_ric-96-Ros-bigB_SRR9008118_int-124-Car-littleb_SRR9008166_int-125-Car-littleb,SRR9008118_int-124-Car-littleb,0,0,0,0,0,0,0,0,0
SRR9008197_ric-96-Ros-bigB_SRR9008118_int-124-Car-littleb_SRR9008166_int-125-Car-littleb,SRR9008166_int-125-Car-littleb,0,0,0,0,0,0,0,0,0
SRR9008232_xAdR-134-Bra-bigB_SRR9008275_inv-223-Cor-bigB_SRR9008168_xAdR-135-Pos-littleb,SRR9008232_xAdR-134-Bra-bigB,0.0,1.237116897206401,0.8864145010474613,0.11358549895253876,0.0003597073170731707,0.0003597073170731707,-557.5220628905174,-564.5644568890885,41
SRR9008232_xAdR-134-Bra-bigB_SRR9008275_inv-223-Cor-bigB_SRR9008168_xAdR-135-Pos-littleb,SRR9008275_inv-223-Cor-bigB,0.0,3.9039999999999844,0.8883535116948766,0.1116464883051235,0.000500000000000002,0.0006495405405405404,-461.5694764106069,-465.493234711026,37
SRR9008232_xAdR-134-Bra-bigB_SRR9008275_inv-223-Cor-bigB_SRR9008168_xAdR-135-Pos-littleb,SRR9008168_xAdR-135-Pos-littleb,0.0,9.213443291655581,0.9601633704158477,0.039836629584152246,0.0004510800000000001,0.0004510800000000001,-334.19121481767735,-331.9744167051412,25
SRR9008232_xAdR-134-Bra-bigB_SRR9008275_inv-223-Cor-bigB_SRR9008163_inv-225-Mis-littleb,SRR9008232_xAdR-134-Bra-bigB,0.0,1.4636093493591165,0.8790432156496009,0.12095678435039896,0.00045094000000000004,0.00045094000000000004,-659.4121428061809,-666.5056034951627,50
SRR9008232_xAdR-134-Bra-bigB_SRR9008275_inv-223-Cor-bigB_SRR9008163_inv-225-Mis-littleb,SRR9008275_inv-223-Cor-bigB,0.0,3.7085736255286434,0.9477384321502516,0.05226156784974846,0.00020007692307692304,0.00020007692307692304,-381.98402428751683,-387.6159532607907,26
SRR9008232_xAdR-134-Bra-bigB_SRR9008275_inv-223-Cor-bigB_SRR9008163_inv-225-Mis-littleb,SRR9008163_inv-225-Mis-littleb,0.0,2.786161646286907,0.9413594119821858,0.05864058801781421,0.00037255555555555555,0.00037255555555555555,-362.9161487222517,-369.04088013104604,27
SRR9008232_xAdR-134-Bra-bigB_SRR9008275_inv-223-Cor-bigB_SRR9008167_meg-127-BZ-littleb,SRR9008232_xAdR-134-Bra-bigB,0.0,1.1770874295451565,0.8031868188952803,0.19681318110471963,0.00038145000000000003,0.00038145000000000003,-539.7413511012227,-546.033582740129,40
SRR9008232_xAdR-134-Bra-bigB_SRR9008275_inv-223-Cor-bigB_SRR9008167_meg-127-BZ-littleb,SRR9008275_inv-223-Cor-bigB,0.0,8.036490781945327,0.9634373611737929,0.03656263882620725,0.00029129629629629633,0.00029129629629629633,-381.91033374571896,-382.32732199171176,27
SRR9008232_xAdR-134-Bra-bigB_SRR9008275_inv-223-Cor-bigB_SRR9008167_meg-127-BZ-littleb,SRR9008167_meg-127-BZ-littleb,0.0,3.0211011399466403,0.959388648697459,0.04061135130254128,0.00034358333333333333,0.00034358333333333333,-491.8992915874276,-498.6943040648109,36
SRR9008232_xAdR-134-Bra-bigB_SRR9008275_inv-223-Cor-bigB_GCa8-9-littleb-p,SRR9008232_xAdR-134-Bra-bigB,0.0,1.0215098529003608,0.6699581787827327,0.3300418212172672,0.0004238823529411765,0.0004238823529411765,-681.3938992394656,-686.2057446599458,51
SRR9008232_xAdR-134-Bra-bigB_SRR9008275_inv-223-Cor-bigB_GCa8-9-littleb-p,SRR9008275_inv-223-Cor-bigB,0.0,5.529051987767583,0.9640624132771972,0.035937586722802735,0.00016350000000000002,0.00016350000000000002,-362.76778193062387,-367.3194294157465,24
SRR9008232_xAdR-134-Bra-bigB_SRR9008275_inv-223-Cor-bigB_GCa8-9-littleb-p,GCa8-9-littleb-p,0.0,2.701115241635687,0.9503888233666778,0.04961117663332235,0.0003842857142857143,0.0003842857142857143,-374.7045206410618,-381.05875261755216,28
SRR9008232_xAdR-134-Bra-bigB_SRR9008275_inv-223-Cor-bigB_GCa3-9-littleb-p,SRR9008232_xAdR-134-Bra-bigB,0.0,1.1626894269291062,0.7443440587980928,0.2556559412019072,0.0003827333333333334,0.0003827333333333334,-608.7074798985625,-614.3288237111258,45
SRR9008232_xAdR-134-Bra-bigB_SRR9008275_inv-223-Cor-bigB_GCa3-9-littleb-p,SRR9008275_inv-223-Cor-bigB,0.0,9.101622201367476,0.9656455077692092,0.03435449223079087,0.00025720689655172414,0.00025720689655172414,-419.43960595550436,-418.03922978575747,29
SRR9008232_xAdR-134-Bra-bigB_SRR9008275_inv-223-Cor-bigB_GCa3-9-littleb-p,GCa3-9-littleb-p,0.0,10.14938947368421,0.9655804872786642,0.03441951272133577,0.00040948275862068967,0.00040948275862068967,-394.5517723336306,-391.068418194792,29
SRR9008232_xAdR-134-Bra-bigB_SRR9008275_inv-223-Cor-bigB_SRR9008136_ric-74-Ros-littleb,SRR9008232_xAdR-134-Bra-bigB,0.0,1.0951064580637573,0.6887655282180924,0.3112344717819075,0.00039539534883720927,0.00039539534883720927,-579.0715598809697,-584.1024991856324,43
SRR9008232_xAdR-134-Bra-bigB_SRR9008275_inv-223-Cor-bigB_SRR9008136_ric-74-Ros-littleb,SRR9008275_inv-223-Cor-bigB,0.0,2.4097073518915058,0.9512667483806313,0.048733251619368666,0.00017512500000000001,0.00017512500000000001,-357.8763111536407,-364.022452728393,24
SRR9008232_xAdR-134-Bra-bigB_SRR9008275_inv-223-Cor-bigB_SRR9008136_ric-74-Ros-littleb,SRR9008136_ric-74-Ros-littleb,0.0,10.293498452012383,0.9722796602495918,0.02772033975040811,0.00040375000000000003,0.00040375000000000003,-489.9760131402833,-487.0759382683173,36
SRR9008232_xAdR-134-Bra-bigB_SRR9008275_inv-223-Cor-bigB_SRR9008118_int-124-Car-littleb,SRR9008232_xAdR-134-Bra-bigB,0.0,1.711676610252039,0.8631669876437467,0.13683301235625323,0.0003733181818181819,0.0003733181818181819,-596.3616899174208,-602.8068035133327,44
SRR9008232_xAdR-134-Bra-bigB_SRR9008275_inv-223-Cor-bigB_SRR9008118_int-124-Car-littleb,SRR9008275_inv-223-Cor-bigB,0.0,3.713570741097209,0.9547807530671807,0.04521924693281944,0.0001998076923076923,0.0001998076923076923,-381.8897881694657,-387.68597346950475,26
SRR9008232_xAdR-134-Bra-bigB_SRR9008275_inv-223-Cor-bigB_SRR9008118_int-124-Car-littleb,SRR9008118_int-124-Car-littleb,0.0,2.945820433436532,0.9568462888559924,0.043153711144007574,0.0003523636363636364,0.0003523636363636364,-448.62992235919353,-455.2593850501647,33
SRR9008232_xAdR-134-Bra-bigB_SRR9008275_inv-223-Cor-bigB_SRR9008166_int-125-Car-littleb,SRR9008232_xAdR-134-Bra-bigB,0.0,1.711676610252039,0.8631669876437467,0.13683301235625323,0.0003733181818181819,0.0003733181818181819,-596.3616899174208,-602.8068035133327,44
SRR9008232_xAdR-134-Bra-bigB_SRR9008275_inv-223-Cor-bigB_SRR9008166_int-125-Car-littleb,SRR9008275_inv-223-Cor-bigB,0.0,3.713570741097209,0.9547807530671807,0.04521924693281944,0.0001998076923076923,0.0001998076923076923,-381.8897881694657,-387.68597346950475,26
SRR9008232_xAdR-134-Bra-bigB_SRR9008275_inv-223-Cor-bigB_SRR9008166_int-125-Car-littleb,SRR9008166_int-125-Car-littleb,0.0,2.945820433436532,0.9568462888559924,0.043153711144007574,0.0003523636363636364,0.0003523636363636364,-448.62992235919353,-455.2593850501647,33
SRR9008232_xAdR-134-Bra-bigB_SRR9008168_xAdR-135-Pos-littleb_SRR9008163_inv-225-Mis-littleb,SRR9008232_xAdR-134-Bra-bigB,0.0,2.6062504175342056,0.5064127393472463,0.49358726065275366,0.0005383212566839181,0.0010908333333333334,-896.8064494034211,-903.6901735936498,78
SRR9008232_xAdR-134-Bra-bigB_SRR9008168_xAdR-135-Pos-littleb_SRR9008163_inv-225-Mis-littleb,SRR9008168_xAdR-135-Pos-littleb,0.0,4.330023964395755,0.8539733301925975,0.14602666980740267,0.0004868333333333333,0.0004868333333333333,-76.32847535214164,-77.739305228427,6
SRR9008232_xAdR-134-Bra-bigB_SRR9008168_xAdR-135-Pos-littleb_SRR9008163_inv-225-Mis-littleb,SRR9008163_inv-225-Mis-littleb,0.0,0.7051670428978227,0.5861417834186252,0.41385821658137467,0.0009075863746694339,0.0010807368421052635,-213.20025177764208,-218.5998249731621,19
SRR9008232_xAdR-134-Bra-bigB_SRR9008168_xAdR-135-Pos-littleb_SRR9008167_meg-127-BZ-littleb,SRR9008232_xAdR-134-Bra-bigB,0.0,2.533101769309101,0.5143270568479191,0.48567294315208087,0.0005282061764004598,0.0010425142857142858,-810.1767727000386,-817.008290906652,70
SRR9008232_xAdR-134-Bra-bigB_SRR9008168_xAdR-135-Pos-littleb_SRR9008167_meg-127-BZ-littleb,SRR9008168_xAdR-135-Pos-littleb,0.0,4.536992198009147,0.8918378367756888,0.10816216322431112,0.000464625,0.000464625,-102.55833869707705,-104.70903732786988,8
SRR9008232_xAdR-134-Bra-bigB_SRR9008168_xAdR-135-Pos-littleb_SRR9008167_meg-127-BZ-littleb,SRR9008167_meg-127-BZ-littleb,0.0,5.225999999999881,0.8419348478829933,0.1580651521170067,0.0005000000000000114,0.0008390799999999999,-299.169340932749,-300.94134939681595,25
SRR9008232_xAdR-134-Bra-bigB_SRR9008168_xAdR-135-Pos-littleb_GCa8-9-littleb-p,SRR9008232_xAdR-134-Bra-bigB,0.0,2.7139999999999986,0.5246142094469728,0.47538579055302727,0.0005000000000000003,0.0009860666666666668,-881.9752655590797,-883.9505007457307,75
SRR9008232_xAdR-134-Bra-bigB_SRR9008168_xAdR-135-Pos-littleb_GCa8-9-littleb-p,SRR9008168_xAdR-135-Pos-littleb,0.0,4.2159999999999975,0.879447028531012,0.12055297146898801,0.0005000000000000003,0.0005207142857142857,-87.71986700002147,-89.89841672702029,7
SRR9008232_xAdR-134-Bra-bigB_SRR9008168_xAdR-135-Pos-littleb_GCa8-9-littleb-p,GCa8-9-littleb-p,0.0,0.6673477000365473,0.7571032789941918,0.24289672100580834,0.0009949835744749492,0.0011065238095238096,-234.83483326620492,-240.82981655730816,21
SRR9008232_xAdR-134-Bra-bigB_SRR9008168_xAdR-135-Pos-littleb_GCa3-9-littleb-p,SRR9008232_xAdR-134-Bra-bigB,0.0,2.809999999999976,0.5251585925402278,0.4748414074597722,0.0005000000000000042,0.0010216184210526317,-885.343611777722,-890.3970843790602,76
SRR9008232_xAdR-134-Bra-bigB_SRR9008168_xAdR-135-Pos-littleb_GCa3-9-littleb-p,SRR9008168_xAdR-135-Pos-littleb,0.0,1.607530774800869,0.8281112867822069,0.17188871321779314,0.0002762,0.0002762,-67.35277619582202,-70.33441525745671,5
SRR9008232_xAdR-134-Bra-bigB_SRR9008168_xAdR-135-Pos-littleb_GCa3-9-littleb-p,GCa3-9-littleb-p,0.0,3.4579999999999878,0.7646684586384019,0.2353315413615981,0.0005000000000000017,0.0008433181818181818,-258.38471219779717,-264.348271723653,22
SRR9008232_xAdR-134-Bra-bigB_SRR9008168_xAdR-135-Pos-littleb_SRR9008136_ric-74-Ros-littleb,SRR9008232_xAdR-134-Bra-bigB,0.0,2.8736201610824184,0.6318730210229972,0.36812697897700286,0.0005543530149092349,0.0010375324675324675,-888.2625119765247,-899.7763364787942,77
SRR9008232_xAdR-134-Bra-bigB_SRR9008168_xAdR-135-Pos-littleb_SRR9008136_ric-74-Ros-littleb,SRR9008168_xAdR-135-Pos-littleb,0.0,2.246205733558179,0.7997738200336912,0.20022617996630884,0.00019766666666666666,0.00019766666666666666,-42.27866191150103,-44.07495839713984,3
SRR9008232_xAdR-134-Bra-bigB_SRR9008168_xAdR-135-Pos-littleb_SRR9008136_ric-74-Ros-littleb,SRR9008136_ric-74-Ros-littleb,0.0,4.21292796094126,0.842769814588441,0.15723018541155886,0.0006202337244371486,0.0010296086956521739,-260.9466531659904,-267.27902276271135,23
SRR9008232_xAdR-134-Bra-bigB_SRR9008168_xAdR-135-Pos-littleb_SRR9008118_int-124-Car-littleb,SRR9008232_xAdR-134-Bra-bigB,0.0,3.127999999999991,0.5360205783711791,0.4639794216288209,0.0005000000000000014,0.0010465405405405406,-859.4425037993412,-863.3111960003854,74
SRR9008232_xAdR-134-Bra-bigB_SRR9008168_xAdR-135-Pos-littleb_SRR9008118_int-124-Car-littleb,SRR9008168_xAdR-135-Pos-littleb,0.0,4.215999999999999,0.7808279432842772,0.21917205671572276,0.0005000000000000001,0.0007189999999999999,-59.47717117775678,-60.76705408999817,5
SRR9008232_xAdR-134-Bra-bigB_SRR9008168_xAdR-135-Pos-littleb_SRR9008118_int-124-Car-littleb,SRR9008118_int-124-Car-littleb,0.0,5.019380899095031,0.8248588640280481,0.1751411359719519,0.0005205821300533519,0.0009493333333333333,-278.1650650660655,-282.88997372647685,24
SRR9008232_xAdR-134-Bra-bigB_SRR9008168_xAdR-135-Pos-littleb_SRR9008166_int-125-Car-littleb,SRR9008232_xAdR-134-Bra-bigB,0.0,3.127999999999991,0.5360205783711791,0.4639794216288209,0.0005000000000000014,0.0010465405405405406,-859.4425037993412,-863.3111960003854,74
SRR9008232_xAdR-134-Bra-bigB_SRR9008168_xAdR-135-Pos-littleb_SRR9008166_int-125-Car-littleb,SRR9008168_xAdR-135-Pos-littleb,0.0,4.215999999999999,0.7808279432842772,0.21917205671572276,0.0005000000000000001,0.0007189999999999999,-59.47717117775678,-60.76705408999817,5
SRR9008232_xAdR-134-Bra-bigB_SRR9008168_xAdR-135-Pos-littleb_SRR9008166_int-125-Car-littleb,SRR9008166_int-125-Car-littleb,0.0,5.019380899095031,0.8248588640280481,0.1751411359719519,0.0005205821300533519,0.0009493333333333333,-278.1650650660655,-282.88997372647685,24
SRR9008232_xAdR-134-Bra-bigB_SRR9008163_inv-225-Mis-littleb_SRR9008167_meg-127-BZ-littleb,SRR9008232_xAdR-134-Bra-bigB,0.0,3.2294048968296787,0.49448301517954135,0.5055169848204586,0.0005360120688797279,0.0012328658536585365,-928.5826442610567,-930.1331533707847,82
SRR9008232_xAdR-134-Bra-bigB_SRR9008163_inv-225-Mis-littleb_SRR9008167_meg-127-BZ-littleb,SRR9008163_inv-225-Mis-littleb,0.0,4.878099604084184,0.912600357267712,0.08739964273228801,0.0004799,0.0004799,-128.10870368973846,-130.53607108900746,10
SRR9008232_xAdR-134-Bra-bigB_SRR9008163_inv-225-Mis-littleb_SRR9008167_meg-127-BZ-littleb,SRR9008167_meg-127-BZ-littleb,0.0,2.1871345029239766,0.7953041656560661,0.20469583434393393,0.00040418181818181823,0.00040418181818181823,-143.89660522113007,-147.5023109244487,11
SRR9008232_xAdR-134-Bra-bigB_SRR9008163_inv-225-Mis-littleb_GCa8-9-littleb-p,SRR9008232_xAdR-134-Bra-bigB,0.0,3.075954116019442,0.4374080402224843,0.5625919597775156,0.0005139868607812508,0.00120821875,-1096.0023398274743,-1093.40840920237,96
SRR9008232_xAdR-134-Bra-bigB_SRR9008163_inv-225-Mis-littleb_GCa8-9-littleb-p,SRR9008163_inv-225-Mis-littleb,0.0,1.6005121638924455,0.6613543622766788,0.33864563772332135,0.0003905,0.0003905,-25.663722513440433,-26.69918317417819,2
SRR9008232_xAdR-134-Bra-bigB_SRR9008163_inv-225-Mis-littleb_GCa8-9-littleb-p,GCa8-9-littleb-p,0.0,1.7679999999999996,0.5782794405286402,0.42172055947135967,0.0005000000000000001,0.0005520000000000001,-61.619740971664264,-63.41018720443769,5
SRR9008232_xAdR-134-Bra-bigB_SRR9008163_inv-225-Mis-littleb_GCa3-9-littleb-p,SRR9008232_xAdR-134-Bra-bigB,0.0,3.083999999999841,0.39295546873907866,0.6070445312609214,0.0005000000000000258,0.0012296483516483518,-1043.1610295486487,-1033.0760623998935,91
SRR9008232_xAdR-134-Bra-bigB_SRR9008163_inv-225-Mis-littleb_GCa3-9-littleb-p,SRR9008163_inv-225-Mis-littleb,0.0,4.681999999999996,0.8105372573437168,0.18946274265628316,0.0005000000000000004,0.0007634000000000001,-59.09280718617258,-60.16784626409735,5
SRR9008232_xAdR-134-Bra-bigB_SRR9008163_inv-225-Mis-littleb_GCa3-9-littleb-p,GCa3-9-littleb-p,0.0,4.370853080568721,0.8753578948090884,0.12464210519091166,0.0004822857142857143,0.0004822857142857143,-89.06514211171391,-90.97172376919704,7
SRR9008232_xAdR-134-Bra-bigB_SRR9008163_inv-225-Mis-littleb_SRR9008136_ric-74-Ros-littleb,SRR9008232_xAdR-134-Bra-bigB,0.0,2.8023785376782486,0.49067079624425647,0.5093292037557435,0.000550603702980956,0.0011600449438202247,-1017.0726392733723,-1020.6661459599106,89
SRR9008232_xAdR-134-Bra-bigB_SRR9008163_inv-225-Mis-littleb_SRR9008136_ric-74-Ros-littleb,SRR9008163_inv-225-Mis-littleb,0.0,1.523465703971119,0.6359633710155921,0.3640366289844079,0.000277,0.000277,-27.025937374507315,-28.0728250265478,2
SRR9008232_xAdR-134-Bra-bigB_SRR9008163_inv-225-Mis-littleb_SRR9008136_ric-74-Ros-littleb,SRR9008136_ric-74-Ros-littleb,0.0,1.7679999999999847,0.8789244802009938,0.12107551979900615,0.0005000000000000043,0.0005024166666666667,-151.20298806412464,-155.82103181252086,12
SRR9008232_xAdR-134-Bra-bigB_SRR9008163_inv-225-Mis-littleb_SRR9008118_int-124-Car-littleb,SRR9008232_xAdR-134-Bra-bigB,0.0,3.144997041548183,0.42406773945028786,0.5759322605497121,0.0005615267603338201,0.001332909090909091,-988.8287328112156,-984.7115564458454,88
SRR9008232_xAdR-134-Bra-bigB_SRR9008163_inv-225-Mis-littleb_SRR9008118_int-124-Car-littleb,SRR9008163_inv-225-Mis-littleb,0.0,2.6067665002773155,0.8476968396976279,0.15230316030237212,0.00045075000000000003,0.00045075000000000003,-49.914705038442406,-52.25048720592689,4
SRR9008232_xAdR-134-Bra-bigB_SRR9008163_inv-225-Mis-littleb_SRR9008118_int-124-Car-littleb,SRR9008118_int-124-Car-littleb,0.0,2.877774489493933,0.883090732235048,0.11690926776495202,0.0003071818181818182,0.0003071818181818182,-149.60683942338827,-153.53966109626543,11
SRR9008232_xAdR-134-Bra-bigB_SRR9008163_inv-225-Mis-littleb_SRR9008166_int-125-Car-littleb,SRR9008232_xAdR-134-Bra-bigB,0.0,3.144997041548183,0.42406773945028786,0.5759322605497121,0.0005615267603338201,0.001332909090909091,-988.8287328112156,-984.7115564458454,88
SRR9008232_xAdR-134-Bra-bigB_SRR9008163_inv-225-Mis-littleb_SRR9008166_int-125-Car-littleb,SRR9008163_inv-225-Mis-littleb,0.0,2.6067665002773155,0.8476968396976279,0.15230316030237212,0.00045075000000000003,0.00045075000000000003,-49.914705038442406,-52.25048720592689,4
SRR9008232_xAdR-134-Bra-bigB_SRR9008163_inv-225-Mis-littleb_SRR9008166_int-125-Car-littleb,SRR9008166_int-125-Car-littleb,0.0,2.877774489493933,0.883090732235048,0.11690926776495202,0.0003071818181818182,0.0003071818181818182,-149.60683942338827,-153.53966109626543,11
SRR9008232_xAdR-134-Bra-bigB_SRR9008167_meg-127-BZ-littleb_GCa8-9-littleb-p,SRR9008232_xAdR-134-Bra-bigB,0.0,3.4171728128351355,0.5741891509461117,0.42581084905388833,0.000517094129206175,0.0011106428571428574,-965.5945614755677,-970.4423183624049,84
SRR9008232_xAdR-134-Bra-bigB_SRR9008167_meg-127-BZ-littleb_GCa8-9-littleb-p,SRR9008167_meg-127-BZ-littleb,0.0,2.2800972841507905,0.8079166861102589,0.19208331388974118,0.0002741111111111111,0.0002741111111111111,-124.06003676102979,-127.43836176054424,9
SRR9008232_xAdR-134-Bra-bigB_SRR9008167_meg-127-BZ-littleb_GCa8-9-littleb-p,GCa8-9-littleb-p,0.0,4.878099604084184,0.912600357267712,0.08739964273228801,0.0004799,0.0004799,-128.10870368973846,-130.53607108900746,10
SRR9008232_xAdR-134-Bra-bigB_SRR9008167_meg-127-BZ-littleb_GCa3-9-littleb-p,SRR9008232_xAdR-134-Bra-bigB,0.0,2.843148436775854,0.5019747081187869,0.4980252918812132,0.0005409495966183533,0.0011327441860465117,-986.7961793024141,-990.2409351130678,86
SRR9008232_xAdR-134-Bra-bigB_SRR9008167_meg-127-BZ-littleb_GCa3-9-littleb-p,SRR9008167_meg-127-BZ-littleb,0.0,1.3137151865475565,0.6320644202688352,0.3679355797311647,0.00047575000000000004,0.00047575000000000004,-101.4543508369921,-104.3304472869284,8
SRR9008232_xAdR-134-Bra-bigB_SRR9008167_meg-127-BZ-littleb_GCa3-9-littleb-p,GCa3-9-littleb-p,0.0,5.102743410435718,0.8985317164160457,0.10146828358395422,0.00041311111111111117,0.00041311111111111117,-118.42721296748773,-120.05506682900767,9
SRR9008232_xAdR-134-Bra-bigB_SRR9008167_meg-127-BZ-littleb_SRR9008136_ric-74-Ros-littleb,SRR9008232_xAdR-134-Bra-bigB,0.0,3.237810861207227,0.5534159867431312,0.4465840132568688,0.0005729179620172001,0.001237866666666667,-1015.0544596580964,-1020.4860363298676,90
SRR9008232_xAdR-134-Bra-bigB_SRR9008167_meg-127-BZ-littleb_SRR9008136_ric-74-Ros-littleb,SRR9008167_meg-127-BZ-littleb,0.0,2.9197622585438334,0.7418752650593619,0.2581247349406382,0.00022433333333333333,0.00022433333333333333,-42.29306277361701,-43.31565281325783,3
SRR9008232_xAdR-134-Bra-bigB_SRR9008167_meg-127-BZ-littleb_SRR9008136_ric-74-Ros-littleb,SRR9008136_ric-74-Ros-littleb,0.0,4.2159999999999975,0.8197243867271545,0.18027561327284558,0.0005000000000000003,0.0006501,-123.79255279660174,-124.46510212208297,10
SRR9008232_xAdR-134-Bra-bigB_SRR9008167_meg-127-BZ-littleb_SRR9008118_int-124-Car-littleb,SRR9008232_xAdR-134-Bra-bigB,0.0,3.0759696363996034,0.5376773864407595,0.4623226135592405,0.0005627493781200393,0.001173797619047619,-956.5499028308785,-961.1510241881853,84
SRR9008232_xAdR-134-Bra-bigB_SRR9008167_meg-127-BZ-littleb_SRR9008118_int-124-Car-littleb,SRR9008167_meg-127-BZ-littleb,0.0,2.3954951970851277,0.8476160757219968,0.15238392427800304,0.000377375,0.000377375,-104.5470970469847,-108.03689717731649,8
SRR9008232_xAdR-134-Bra-bigB_SRR9008167_meg-127-BZ-littleb_SRR9008118_int-124-Car-littleb,SRR9008118_int-124-Car-littleb,0.0,5.204324979789814,0.918251240407482,0.081748759592518,0.0004498181818181818,0.0004498181818181818,-142.92102131152046,-145.14878086670748,11
SRR9008232_xAdR-134-Bra-bigB_SRR9008167_meg-127-BZ-littleb_SRR9008166_int-125-Car-littleb,SRR9008232_xAdR-134-Bra-bigB,0.0,3.06563409446236,0.5383397658167359,0.461660234183264,0.0005646466429659071,0.001175095238095238,-956.2386043187057,-960.9654048045553,84
SRR9008232_xAdR-134-Bra-bigB_SRR9008167_meg-127-BZ-littleb_SRR9008166_int-125-Car-littleb,SRR9008167_meg-127-BZ-littleb,0.0,2.3954951970851277,0.8476160757219968,0.15238392427800304,0.000377375,0.000377375,-104.5470970469847,-108.03689717731649,8
SRR9008232_xAdR-134-Bra-bigB_SRR9008167_meg-127-BZ-littleb_SRR9008166_int-125-Car-littleb,SRR9008166_int-125-Car-littleb,0.0,5.204324979789814,0.918251240407482,0.081748759592518,0.0004498181818181818,0.0004498181818181818,-142.92102131152046,-145.14878086670748,11
SRR9008232_xAdR-134-Bra-bigB_GCa8-9-littleb-p_GCa3-9-littleb-p,SRR9008232_xAdR-134-Bra-bigB,0.0,2.8071119787471677,0.29772377305400793,0.702276226945992,0.0006152230524023382,0.001507641304347826,-1023.292382696433,-1006.9646489361575,92
SRR9008232_xAdR-134-Bra-bigB_GCa8-9-littleb-p_GCa3-9-littleb-p,GCa8-9-littleb-p,0.0,1.7679999999999862,0.5505459214023861,0.4494540785976138,0.0005000000000000039,0.0008266666666666668,-67.93738708598083,-71.38554862045221,6
SRR9008232_xAdR-134-Bra-bigB_GCa8-9-littleb-p_GCa3-9-littleb-p,GCa3-9-littleb-p,0.0,4.215999999999993,0.8229382090275577,0.17706179097244232,0.0005000000000000009,0.000508,-63.33659755643159,-64.24085319142381,5
SRR9008232_xAdR-134-Bra-bigB_GCa8-9-littleb-p_SRR9008136_ric-74-Ros-littleb,SRR9008232_xAdR-134-Bra-bigB,0.0,2.9254134214790417,0.49611462264611356,0.5038853773538864,0.0005486404035121087,0.0011461758241758243,-1043.2407647162036,-1045.8701536696485,91
SRR9008232_xAdR-134-Bra-bigB_GCa8-9-littleb-p_SRR9008136_ric-74-Ros-littleb,GCa8-9-littleb-p,0.0,1.523465703971119,0.6359633710155921,0.3640366289844079,0.000277,0.000277,-27.025937374507315,-28.0728250265478,2
SRR9008232_xAdR-134-Bra-bigB_GCa8-9-littleb-p_SRR9008136_ric-74-Ros-littleb,SRR9008136_ric-74-Ros-littleb,0.0,5.204938271604939,0.9085984320368932,0.09140156796310679,0.000405,0.000405,-132.07892642863197,-133.92988472416067,10
SRR9008232_xAdR-134-Bra-bigB_GCa8-9-littleb-p_SRR9008118_int-124-Car-littleb,SRR9008232_xAdR-134-Bra-bigB,0.0,3.2714718659556454,0.4794424780925259,0.5205575219074741,0.000540735201915988,0.0012305505617977528,-1010.897163049184,-1010.1636241682775,89
SRR9008232_xAdR-134-Bra-bigB_GCa8-9-littleb-p_SRR9008118_int-124-Car-littleb,GCa8-9-littleb-p,0.0,1.4839999999999935,0.8279811119965013,0.17201888800349868,0.0005000000000000022,0.0005090000000000001,-61.19039366117105,-64.22118750170341,5
SRR9008232_xAdR-134-Bra-bigB_GCa8-9-littleb-p_SRR9008118_int-124-Car-littleb,SRR9008118_int-124-Car-littleb,0.0,2.054621848739495,0.849183089955568,0.15081691004443196,0.00023800000000000004,0.00023800000000000004,-126.07866983328078,-129.98109333993418,9
SRR9008232_xAdR-134-Bra-bigB_GCa8-9-littleb-p_SRR9008166_int-125-Car-littleb,SRR9008232_xAdR-134-Bra-bigB,0.0,3.2714718659556454,0.4794424780925259,0.5205575219074741,0.000540735201915988,0.0012305505617977528,-1010.897163049184,-1010.1636241682775,89
SRR9008232_xAdR-134-Bra-bigB_GCa8-9-littleb-p_SRR9008166_int-125-Car-littleb,GCa8-9-littleb-p,0.0,1.4839999999999935,0.8279811119965013,0.17201888800349868,0.0005000000000000022,0.0005090000000000001,-61.19039366117105,-64.22118750170341,5
SRR9008232_xAdR-134-Bra-bigB_GCa8-9-littleb-p_SRR9008166_int-125-Car-littleb,SRR9008166_int-125-Car-littleb,0.0,2.054621848739495,0.849183089955568,0.15081691004443196,0.00023800000000000004,0.00023800000000000004,-126.07866983328078,-129.98109333993418,9
